name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Jamalpur,,16705992B65705561019803,BGD,ADM2,hospitals,TIME,6600,2334331,217313,96.43,596,0.26,840121,96.43,2319,0.27,2149905,96.43,5911,0.27,665394,96.43,1826,0.26,202686,96.46,537,0.26,96.43,6399,0.26
Jamalpur,,16705992B65705561019803,BGD,ADM2,hospitals,TIME,7200,2337860,217641,96.58,328,0.15,841391,96.58,1270,0.15,2153155,96.58,3250,0.15,666400,96.58,1006,0.15,202993,96.61,307,0.15,96.58,3529,0.15
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,600,1549623,127896,47.67,127896,47.67,528180,47.67,528180,47.67,1435926,47.68,1435926,47.68,452889,47.69,452889,47.69,125819,47.69,125819,47.69,47.68,1549623,47.68
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,1200,2866126,236622,88.19,108726,40.52,977079,88.19,448899,40.52,2655861,88.19,1219935,40.51,837611,88.19,384722,40.51,232686,88.19,106867,40.51,88.19,1316503,40.51
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,1800,3208813,264919,98.74,28297,10.55,1093945,98.74,116866,10.55,2973410,98.74,317549,10.54,937751,98.74,100140,10.54,260504,98.74,27818,10.54,98.74,342687,10.54
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,2400,3236745,267229,99.6,2310,0.86,1103471,99.6,9526,0.86,2999291,99.6,25881,0.86,945913,99.6,8162,0.86,262773,99.6,2269,0.86,99.6,27932,0.86
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,3000,3241146,267592,99.73,363,0.14,1104971,99.73,1500,0.14,3003370,99.73,4079,0.14,947200,99.73,1287,0.14,263131,99.73,358,0.14,99.73,4401,0.14
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,3600,3245586,267958,99.87,366,0.14,1106485,99.87,1514,0.14,3007484,99.87,4114,0.14,948497,99.87,1297,0.14,263491,99.87,360,0.14,99.87,4440,0.14
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,4200,3247266,268097,99.92,139,0.05,1107057,99.92,572,0.05,3009041,99.92,1557,0.05,948988,99.92,491,0.05,263627,99.92,136,0.05,99.92,1680,0.05
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,4800,3249003,268241,99.98,144,0.05,1107649,99.98,592,0.05,3010650,99.98,1609,0.05,949496,99.98,508,0.05,263768,99.98,141,0.05,99.98,1737,0.05
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,5400,3249605,268290,99.99,49,0.02,1107855,99.99,206,0.02,3011208,99.99,558,0.02,949672,99.99,176,0.02,263817,99.99,49,0.02,99.99,602,0.02
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,6000,3249802,268306,100.0,16,0.01,1107922,100.0,67,0.01,3011391,100.0,183,0.01,949729,100.0,57,0.01,263833,100.0,16,0.01,100.0,197,0.01
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,6600,3249802,268306,100.0,0,0.0,1107922,100.0,0,0.0,3011391,100.0,0,0.0,949729,100.0,0,0.0,263833,100.0,0,0.0,100.0,0,0.0
Dinajpur,,16705992B66423446659680,BGD,ADM2,hospitals,TIME,7200,3249802,268306,100.0,0,0.0,1107922,100.0,0,0.0,3011391,100.0,0,0.0,949729,100.0,0,0.0,263833,100.0,0,0.0,100.0,0,0.0
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,600,530824,49199,48.29,49199,48.29,197374,48.29,197374,48.29,497945,48.3,497945,48.3,153499,48.3,153499,48.3,37031,48.29,37031,48.29,48.3,530824,48.3
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,1200,920023,85270,83.7,36071,35.41,342088,83.7,144714,35.41,863031,83.7,365086,35.41,266039,83.7,112540,35.41,64189,83.71,27158,35.42,83.7,389199,35.41
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,1800,1008796,93499,91.78,8229,8.08,375098,91.78,33010,8.08,946306,91.78,83275,8.08,291709,91.78,25670,8.08,70381,91.78,6192,8.08,91.78,88773,8.08
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,2400,1075147,99649,97.82,6150,6.04,399771,97.82,24673,6.04,1008548,97.82,62242,6.04,310896,97.82,19187,6.04,75009,97.82,4628,6.04,97.82,66351,6.04
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,3000,1097243,101697,99.83,2048,2.01,407987,99.83,8216,2.01,1029276,99.83,20728,2.01,317286,99.83,6390,2.01,76550,99.83,1541,2.01,99.83,22096,2.01
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,3600,1097684,101738,99.87,41,0.04,408151,99.87,164,0.04,1029690,99.87,414,0.04,317413,99.87,127,0.04,76580,99.87,30,0.04,99.87,441,0.04
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,4200,1097998,101767,99.9,29,0.03,408268,99.9,117,0.03,1029985,99.9,295,0.03,317504,99.9,91,0.03,76602,99.9,22,0.03,99.9,314,0.03
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,4800,1098619,101825,99.95,58,0.06,408499,99.95,231,0.06,1030567,99.95,582,0.06,317684,99.95,180,0.06,76646,99.95,44,0.06,99.95,621,0.06
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,5400,1098619,101825,99.95,0,0.0,408499,99.95,0,0.0,1030567,99.95,0,0.0,317684,99.95,0,0.0,76646,99.95,0,0.0,99.95,0,0.0
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,6000,1098623,101825,99.95,0,0.0,408500,99.95,1,0.0,1030570,99.95,3,0.0,317685,99.95,1,0.0,76646,99.95,0,0.0,99.95,4,0.0
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,6600,1098623,101825,99.95,0,0.0,408501,99.95,1,0.0,1030571,99.95,1,0.0,317685,99.95,0,0.0,76646,99.95,0,0.0,99.95,0,0.0
Panchagarh,,16705992B66536058617583,BGD,ADM2,hospitals,TIME,7200,1098623,101825,99.95,0,0.0,408501,99.95,0,0.0,1030571,99.95,0,0.0,317685,99.95,0,0.0,76646,99.95,0,0.0,99.95,0,0.0
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,600,638258,52948,28.79,52948,28.79,240197,28.8,240197,28.8,581090,28.8,581090,28.8,181767,28.8,181767,28.8,62160,28.8,62160,28.8,28.8,638258,28.8
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,1200,865828,71824,39.06,18876,10.26,325831,39.07,85634,10.27,788269,39.06,207179,10.27,246578,39.06,64811,10.27,84331,39.07,22171,10.27,39.06,227570,10.27
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,1800,966960,80232,43.63,8408,4.57,363918,43.63,38087,4.57,880355,43.63,92086,4.56,275363,43.62,28785,4.56,94168,43.62,9837,4.56,43.63,101132,4.56
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,2400,1164322,96613,52.54,16381,8.91,438205,52.54,74287,8.91,1060049,52.53,179694,8.9,331563,52.53,56200,8.9,113380,52.52,19212,8.9,52.53,197362,8.9
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,3000,1284302,106546,57.94,9933,5.4,483311,57.95,45106,5.41,1169245,57.94,109196,5.41,365745,57.94,34182,5.42,125103,57.95,11723,5.43,57.94,119980,5.41
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,3600,1422609,118016,64.18,11470,6.24,535229,64.18,51918,6.23,1295159,64.18,125914,6.24,405153,64.19,39408,6.24,138579,64.2,13476,6.24,64.18,138307,6.24
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,4200,1430673,118685,64.54,669,0.36,538264,64.54,3035,0.36,1302501,64.55,7342,0.36,407449,64.55,2296,0.36,139364,64.56,785,0.36,64.55,8064,0.36
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,4800,1441487,119583,65.03,898,0.49,542334,65.03,4070,0.49,1312346,65.03,9845,0.49,410529,65.04,3080,0.49,140416,65.05,1052,0.49,65.04,10814,0.49
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,5400,1552083,128757,70.02,9174,4.99,583938,70.02,41604,4.99,1413035,70.02,100689,4.99,442024,70.03,31495,4.99,151190,70.04,10774,4.99,70.03,110596,4.99
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,6000,1555678,129055,70.18,298,0.16,585291,70.18,1353,0.16,1416308,70.19,3273,0.16,443048,70.19,1024,0.16,151539,70.2,349,0.16,70.19,3595,0.16
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,6600,1565036,129831,70.6,776,0.42,588813,70.6,3522,0.42,1424828,70.61,8520,0.42,445713,70.61,2665,0.42,152451,70.62,912,0.42,70.61,9358,0.42
Barisal,,16705992B66943755852345,BGD,ADM2,hospitals,TIME,7200,1572433,130445,70.94,614,0.33,591597,70.93,2784,0.33,1431563,70.94,6735,0.33,447820,70.95,2107,0.33,153171,70.96,720,0.33,70.94,7397,0.33
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,600,308533,27056,15.48,27056,15.48,114563,15.48,114563,15.48,283319,15.47,283319,15.47,88204,15.47,88204,15.47,27627,15.46,27627,15.46,15.47,308533,15.47
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,1200,674480,59130,33.83,32074,18.35,250359,33.82,135796,18.35,619335,33.83,336016,18.35,192833,33.83,104629,18.36,60421,33.81,32794,18.35,33.83,365947,18.35
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,1800,1100445,96489,55.2,37359,21.37,408532,55.19,158173,21.37,1010443,55.19,391108,21.36,314573,55.19,121740,21.36,98611,55.18,38190,21.37,55.19,425965,21.36
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,2400,1380581,121066,69.26,24577,14.06,512687,69.26,104155,14.07,1267651,69.24,257208,14.05,394601,69.23,80028,14.04,123729,69.23,25118,14.05,69.24,280136,14.05
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,3000,1736122,152244,87.1,31178,17.84,644695,87.1,132008,17.83,1594128,87.07,326477,17.83,496239,87.06,101638,17.83,155575,87.05,31846,17.82,87.07,355541,17.83
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,3600,1751345,153578,87.86,1334,0.76,650344,87.86,5649,0.76,1608107,87.83,13979,0.76,500591,87.82,4352,0.76,156938,87.81,1363,0.76,87.83,15223,0.76
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,4200,1878445,164699,94.22,11121,6.36,697442,94.22,47098,6.36,1724813,94.21,116706,6.37,536941,94.2,36350,6.38,168326,94.19,11388,6.37,94.21,127100,6.37
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,4800,1891461,165840,94.87,1141,0.65,702274,94.88,4832,0.65,1736765,94.86,11952,0.65,540662,94.85,3721,0.65,169492,94.84,1166,0.65,94.86,13016,0.65
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,5400,1901986,166754,95.4,914,0.52,706135,95.4,3861,0.52,1746419,95.39,9654,0.53,543679,95.38,3017,0.53,170445,95.37,953,0.53,95.39,10525,0.53
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,6000,1903313,166870,95.46,116,0.07,706627,95.47,492,0.07,1747638,95.45,1219,0.07,544058,95.45,379,0.07,170564,95.44,119,0.07,95.45,1327,0.07
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,6600,1908980,167367,95.75,497,0.28,708731,95.75,2104,0.28,1752841,95.74,5203,0.28,545678,95.73,1620,0.28,171071,95.72,507,0.28,95.74,5667,0.28
Faridpur,,16705992B67131385183639,BGD,ADM2,hospitals,TIME,7200,1918600,168211,96.23,844,0.48,712303,96.23,3572,0.48,1761675,96.22,8834,0.48,548429,96.22,2751,0.48,171933,96.2,862,0.48,96.22,9620,0.48
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,600,733059,67587,29.69,67587,29.69,292635,29.69,292635,29.69,668177,29.69,668177,29.69,217115,29.7,217115,29.7,70616,29.7,70616,29.7,29.69,733059,29.69
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,1200,1625235,149870,65.83,82283,36.14,648853,65.83,356218,36.14,1481427,65.83,813250,36.14,481344,65.84,264229,36.14,156521,65.84,85905,36.13,65.83,892176,36.14
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,1800,2116377,195172,85.73,45302,19.9,844956,85.73,196103,19.9,1929128,85.73,447701,19.9,626797,85.73,145453,19.89,203804,85.73,47283,19.89,85.73,491142,19.9
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,2400,2279791,210242,92.35,15070,6.62,910198,92.35,65242,6.62,2078082,92.35,148954,6.62,675195,92.35,48398,6.62,219543,92.35,15739,6.62,92.35,163414,6.62
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,3000,2416126,222811,97.87,12569,5.52,964620,97.87,54422,5.52,2202349,97.87,124267,5.52,715575,97.87,40380,5.52,232678,97.87,13135,5.52,97.87,136335,5.52
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,3600,2419129,223088,97.99,277,0.12,965819,97.99,1199,0.12,2205086,97.99,2737,0.12,716465,97.99,890,0.12,232967,97.99,289,0.12,97.99,3003,0.12
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,4200,2424617,223593,98.22,505,0.22,968009,98.22,2190,0.22,2210087,98.22,5001,0.22,718090,98.22,1625,0.22,233496,98.22,529,0.22,98.22,5488,0.22
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,4800,2432833,224351,98.55,758,0.33,971289,98.55,3280,0.33,2217576,98.55,7489,0.33,720523,98.55,2433,0.33,234287,98.55,791,0.33,98.55,8216,0.33
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,5400,2435680,224613,98.66,262,0.12,972425,98.66,1136,0.12,2220171,98.66,2595,0.12,721366,98.66,843,0.12,234562,98.66,275,0.12,98.66,2847,0.12
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,6000,2439349,224952,98.81,339,0.15,973890,98.81,1465,0.15,2223516,98.81,3345,0.15,722453,98.81,1087,0.15,234915,98.81,353,0.15,98.81,3669,0.15
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,6600,2441371,225138,98.89,186,0.08,974697,98.89,807,0.08,2225358,98.89,1842,0.08,723052,98.9,599,0.08,235110,98.89,195,0.08,98.89,2022,0.08
Chandpur,,16705992B70711841490613,BGD,ADM2,hospitals,TIME,7200,2441523,225152,98.9,14,0.01,974758,98.9,61,0.01,2225498,98.9,140,0.01,723097,98.9,45,0.01,235125,98.9,15,0.01,98.9,152,0.01
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,600,906843,86488,45.94,86488,45.94,344288,45.95,344288,45.95,848252,45.97,848252,45.97,257828,45.98,257828,45.98,65685,45.99,65685,45.99,45.97,906843,45.97
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,1200,1546118,147451,78.33,60963,32.38,586972,78.34,242684,32.39,1446212,78.37,597960,32.4,439582,78.39,181754,32.41,112000,78.42,46315,32.43,78.38,639275,32.41
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,1800,1826766,174293,92.59,26842,14.26,693746,92.59,106774,14.25,1708780,92.6,262568,14.23,519329,92.61,79747,14.22,132275,92.62,20275,14.2,92.6,280648,14.23
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,2400,1896660,180978,96.14,6685,3.55,720338,96.14,26592,3.55,1774172,96.15,65392,3.54,539189,96.15,19860,3.54,137324,96.16,5049,3.54,96.15,69894,3.54
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,3000,1921421,183347,97.4,2369,1.26,729759,97.4,9421,1.26,1797338,97.4,23166,1.26,546225,97.4,7036,1.25,139113,97.41,1789,1.25,97.4,24761,1.26
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,3600,1925937,183778,97.63,431,0.23,731477,97.63,1718,0.23,1801563,97.63,4225,0.23,547508,97.63,1283,0.23,139439,97.64,326,0.23,97.63,4516,0.23
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,4200,1935735,184716,98.12,938,0.5,735204,98.13,3727,0.5,1810730,98.13,9167,0.5,550293,98.13,2785,0.5,140147,98.13,708,0.5,98.13,9798,0.5
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,4800,1963095,187332,99.51,2616,1.39,745614,99.51,10410,1.39,1836327,99.52,25597,1.39,558067,99.52,7774,1.39,142124,99.52,1977,1.38,99.52,27360,1.39
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,5400,1964831,187499,99.6,167,0.09,746274,99.6,660,0.09,1837952,99.6,1625,0.09,558560,99.6,493,0.09,142249,99.6,125,0.09,99.6,1736,0.09
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,6000,1965017,187516,99.61,17,0.01,746345,99.61,71,0.01,1838126,99.61,174,0.01,558613,99.61,53,0.01,142263,99.61,14,0.01,99.61,186,0.01
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,6600,1965067,187521,99.61,5,0.0,746364,99.61,19,0.0,1838173,99.62,47,0.0,558627,99.62,14,0.0,142266,99.62,3,0.0,99.62,50,0.0
Nilphamari,,16705992B74406959438199,BGD,ADM2,hospitals,TIME,7200,1965250,187539,99.62,18,0.01,746434,99.62,70,0.01,1838344,99.62,171,0.01,558679,99.62,52,0.01,142279,99.63,13,0.01,99.62,183,0.01
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,600,503442,46624,19.29,46624,19.29,177696,19.28,177696,19.28,465212,19.27,465212,19.27,146032,19.26,146032,19.26,42168,19.27,42168,19.27,19.27,503442,19.27
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,1200,1290928,119489,49.43,72865,30.14,455554,49.42,277858,30.14,1192907,49.41,727695,30.14,374487,49.4,228455,30.14,108119,49.41,65951,30.14,49.41,787486,30.14
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,1800,1932082,178774,73.96,59285,24.53,681704,73.95,226150,24.53,1785382,73.94,592475,24.54,560505,73.94,186018,24.54,161813,73.94,53694,24.54,73.94,641154,24.54
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,2400,2254525,208599,86.3,29825,12.34,795463,86.29,113759,12.34,2083349,86.29,297967,12.34,654047,86.28,93542,12.34,188812,86.28,26999,12.34,86.29,322443,12.34
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,3000,2412965,223205,92.34,14606,6.04,851249,92.34,55786,6.05,2229758,92.35,146409,6.06,700046,92.35,45999,6.07,202083,92.35,13271,6.06,92.35,158440,6.06
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,3600,2434782,225224,93.17,2019,0.84,858950,93.18,7701,0.84,2249917,93.18,20159,0.83,706379,93.18,6333,0.84,203912,93.18,1829,0.84,93.18,21817,0.83
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,4200,2453637,226968,93.89,1744,0.72,865599,93.9,6649,0.72,2267340,93.91,17423,0.72,711851,93.91,5472,0.72,205491,93.9,1579,0.72,93.91,18855,0.72
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,4800,2471673,228640,94.59,1672,0.69,871967,94.59,6368,0.69,2284006,94.6,16666,0.69,717082,94.6,5231,0.69,207002,94.59,1511,0.69,94.6,18036,0.69
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,5400,2477004,229134,94.79,494,0.2,873849,94.8,1882,0.2,2288932,94.8,4926,0.2,718629,94.8,1547,0.2,207448,94.8,446,0.2,94.8,5331,0.2
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,6000,2489189,230262,95.26,1128,0.47,878150,95.26,4301,0.47,2300192,95.27,11260,0.47,722163,95.27,3534,0.47,208469,95.26,1021,0.47,95.27,12185,0.47
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,6600,2493629,230674,95.43,412,0.17,879717,95.43,1567,0.17,2304295,95.44,4103,0.17,723451,95.44,1288,0.17,208841,95.43,372,0.17,95.44,4440,0.17
Gaibandha,,16705992B74857221285320,BGD,ADM2,hospitals,TIME,7200,2498412,231117,95.61,443,0.18,881406,95.62,1689,0.18,2308715,95.62,4420,0.18,724838,95.62,1387,0.18,209242,95.62,401,0.18,95.62,4783,0.18
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,600,498727,44294,27.08,44294,27.08,186928,27.07,186928,27.07,466352,27.06,466352,27.06,149680,27.06,149680,27.06,36277,27.05,36277,27.05,27.06,498727,27.06
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,1200,711636,63187,38.62,18893,11.55,266665,38.62,79737,11.55,665427,38.61,199075,11.55,213585,38.61,63905,11.55,51775,38.61,15498,11.56,38.61,212909,11.55
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,1800,1080543,95941,58.65,32754,20.02,404908,58.64,138243,20.02,1010386,58.63,344959,20.02,324307,58.62,110722,20.01,78610,58.62,26835,20.01,58.63,368907,20.02
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,2400,1302787,115650,70.69,19709,12.05,488097,70.69,83189,12.05,1218183,70.68,207797,12.06,391019,70.68,66712,12.06,94795,70.68,16185,12.07,70.68,222244,12.06
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,3000,1442894,128087,78.3,12437,7.6,540594,78.29,52497,7.6,1349194,78.29,131011,7.6,433071,78.28,42052,7.6,104987,78.28,10192,7.6,78.29,140107,7.6
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,3600,1504094,133494,81.6,5407,3.31,563439,81.6,22845,3.31,1406409,81.61,57215,3.32,451449,81.61,18378,3.32,109450,81.61,4463,3.33,81.61,61200,3.32
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,4200,1521173,135011,82.53,1517,0.93,569839,82.53,6400,0.93,1422379,82.53,15970,0.93,456575,82.53,5126,0.93,110693,82.54,1243,0.93,82.53,17079,0.93
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,4800,1532830,136046,83.16,1035,0.63,574208,83.16,4369,0.63,1433279,83.16,10900,0.63,460073,83.17,3498,0.63,111541,83.17,848,0.63,83.17,11657,0.63
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,5400,1551957,137743,84.2,1697,1.04,581373,84.2,7165,1.04,1451164,84.2,17885,1.04,465815,84.2,5742,1.04,112932,84.21,1391,1.04,84.2,19127,1.04
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,6000,1579148,140159,85.68,2416,1.48,591566,85.67,10193,1.48,1476591,85.68,25427,1.48,473975,85.68,8160,1.48,114910,85.68,1978,1.47,85.68,27191,1.48
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,6600,1592148,141313,86.38,1154,0.71,596439,86.38,4873,0.71,1488746,86.38,12155,0.71,477877,86.38,3902,0.71,115856,86.39,946,0.71,86.38,13000,0.71
Nawabganj,,16705992B76725860359822,BGD,ADM2,hospitals,TIME,7200,1599720,141986,86.79,673,0.41,599277,86.79,2838,0.41,1495828,86.79,7082,0.41,480149,86.79,2272,0.41,116406,86.8,550,0.41,86.79,7572,0.41
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,600,531213,39599,28.04,39599,28.04,173882,28.04,173882,28.04,488843,28.04,488843,28.04,157955,28.04,157955,28.04,46525,28.05,46525,28.05,28.04,531213,28.04
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,1200,1053121,78503,55.59,38904,27.55,344723,55.59,170841,27.55,969126,55.59,480283,27.55,313149,55.59,155194,27.55,92232,55.6,45707,27.55,55.59,521908,27.55
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,1800,1350830,100693,71.3,22190,15.71,442162,71.3,97439,15.71,1243106,71.31,273980,15.72,401688,71.31,88539,15.72,118290,71.31,26058,15.71,71.31,297709,15.72
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,2400,1451121,108169,76.59,7476,5.29,474992,76.6,32830,5.29,1335399,76.61,92293,5.29,431511,76.61,29823,5.29,127074,76.6,8784,5.3,76.6,100291,5.29
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,3000,1637307,122052,86.42,13883,9.83,535949,86.43,60957,9.83,1506730,86.43,171331,9.83,486868,86.43,55357,9.83,143385,86.43,16311,9.83,86.43,186186,9.83
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,3600,1865741,139101,98.49,17049,12.07,610753,98.49,74804,12.06,1716946,98.49,210216,12.06,554786,98.49,67918,12.06,163390,98.49,20005,12.06,98.49,228434,12.06
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,4200,1874028,139718,98.93,617,0.44,613466,98.93,2713,0.44,1724571,98.93,7625,0.44,557249,98.93,2463,0.44,164116,98.93,726,0.44,98.93,8287,0.44
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,4800,1876124,139875,99.04,157,0.11,614152,99.04,686,0.11,1726500,99.04,1929,0.11,557873,99.04,624,0.11,164300,99.04,184,0.11,99.04,2096,0.11
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,5400,1876477,139901,99.06,26,0.02,614267,99.06,115,0.02,1726825,99.06,325,0.02,557978,99.06,105,0.02,164331,99.06,31,0.02,99.06,353,0.02
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,6000,1876600,139910,99.07,9,0.01,614308,99.07,41,0.01,1726938,99.07,113,0.01,558014,99.07,36,0.01,164341,99.07,10,0.01,99.07,123,0.01
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,6600,1876641,139913,99.07,3,0.0,614321,99.07,13,0.0,1726976,99.07,38,0.0,558026,99.07,12,0.0,164345,99.07,4,0.0,99.07,41,0.0
Jhenaidah,,16705992B77509092527129,BGD,ADM2,hospitals,TIME,7200,1876906,139933,99.08,20,0.01,614408,99.08,87,0.01,1727220,99.08,244,0.01,558105,99.08,79,0.01,164368,99.08,23,0.01,99.08,265,0.01
Bagerhat,,16705992B77600989823530,BGD,ADM2,hospitals,TIME,600,408793,30935,28.81,30935,28.81,137818,28.8,137818,28.8,370403,28.72,370403,28.72,116505,28.72,116505,28.72,41587,28.82,41587,28.82,28.73,408793,28.73
Bagerhat,,16705992B77600989823530,BGD,ADM2,hospitals,TIME,1200,867570,65433,60.94,34498,32.13,291744,60.96,153926,32.16,786214,60.95,415811,32.24,247351,60.98,130846,32.26,88143,61.09,46556,32.27,60.97,458777,32.24
